group_id,technique_id
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541
intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf
intrusion-set--c0291346-defe-48d7-9542-9e074ba1bdfb,attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--d4b96d2c-1032-4b22-9235-2b5b649d0605
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--ea4c2f9c-9df1-477c-8c42-6da1118f2ac4
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19
intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,attack-pattern--7610cada-1499-41a4-b3dd-46467b68d177
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--f6ad61ee-65f3-4bd0-a3f5-2f0accb36317
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--bf1b6176-597c-4600-bfcd-ac989670f96b
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--b63a34e8-0a61-4c97-a23b-bf8a2ed812e2
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d
intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
intrusion-set--b8137919-38cb-4db0-90f3-437be885faba,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf
intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b
intrusion-set--bf668120-e9a6-4017-a014-bfc0f5232656,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--31225cd3-cd46-4575-b287-c2c14011c074
intrusion-set--8cf6e33b-b6ef-4a1f-a77c-0ecdde93161f,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,attack-pattern--1e9eb839-294b-48cc-b0d3-c45555a2a004
intrusion-set--8cf6e33b-b6ef-4a1f-a77c-0ecdde93161f,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,attack-pattern--197ef1b9-e764-46c3-b96c-23f77985dc81
intrusion-set--90784c1e-4aba-40eb-9adf-7556235e6384,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230
intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,attack-pattern--c3c8c916-2f3c-4e71-94b2-240bdfc996f0
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,attack-pattern--c071d8c1-3b3a-4f22-9407-ca4e96921069
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--a653431d-6a5e-4600-8ad3-609b5af57064,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--e49920b0-6c54-40c1-9571-73723653205f
intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--cd92d2b8-ce43-4666-9472-f1b4b9f4f8be
intrusion-set--be8847e0-9512-45db-895e-f871ab6d3820,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--9c306d8d-cde7-4b4c-b6e8-d0bb16caca36
intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258,attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688
intrusion-set--319fd652-edde-46b2-9987-3519493989f5,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--4bc31b94-045b-4752-8920-aebaebdb6470
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
intrusion-set--d69e568e-9ac8-4c08-b32c-d93b43ba9172,attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--31fe0ba2-62fd-4fd9-9293-4043d84f7fe9
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--1b7ba276-eedc-4951-a762-0ceea2c030ec
intrusion-set--cb41e991-65f4-4668-a65f-f4200545b5a1,attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377
intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--8b1e16f6-e7c8-4b7a-a5df-f81232c13e2f,attack-pattern--bf1b6176-597c-4600-bfcd-ac989670f96b
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--a718a0c8-5768-41a1-9958-a1cc3f995e99
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--c726e0a2-a57a-4b7b-a973-d0f013246617
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--31e5011f-090e-45be-9bb6-17a1c5e8219b
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--cdfc5f0a-9bb9-4352-b896-553cfa2d8fd8
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,attack-pattern--fbd91bfc-75c2-4f0c-8116-3b4e722906b3
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf
intrusion-set--1f0f9a14-11aa-49aa-9174-bcd0eaa979de,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54
intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--633a100c-b2c9-41bf-9be5-905c1b16c825
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--767dbf9e-df3f-45cb-8998-4903ab5f80c0
intrusion-set--7b404cd0-3ae9-41d4-90c0-023793d35d97,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--1b7b1806-7746-41a1-a35d-e48dae25ddba
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--75b9a4d2-d4e2-4ca1-9aab-1badd9e05fd0
intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,attack-pattern--a01bf75f-00b2-4568-a58f-565ff9bf202b
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d
intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc
intrusion-set--b8137919-38cb-4db0-90f3-437be885faba,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--76551c52-b111-4884-bc47-ff3e728f0156
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5
intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,attack-pattern--291ede6c-1473-454c-b614-5ac5ea63c987
intrusion-set--3ea7add5-5b8f-45d8-b1f1-905d2729d62a,attack-pattern--ae797531-3219-49a4-bccf-324ad7a4c7b2
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688
intrusion-set--ecbf507f-6786-4121-a4cc-0fd6a8d3a29d,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
intrusion-set--1c3dcf91-b859-4aae-a09c-ae26dc8b6390,attack-pattern--212306d8-efa4-44c9-8c2d-ed3d2e224aa0
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--6a6f9892-c46a-46db-b331-c09a99200fcf
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--b4b7458f-81f2-4d38-84be-1c5ba0167a52
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa
intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,attack-pattern--cd92d2b8-ce43-4666-9472-f1b4b9f4f8be
intrusion-set--6688d679-ccdb-4f12-abf6-c7545dd767a4,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63
intrusion-set--cb41e991-65f4-4668-a65f-f4200545b5a1,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af
intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e
intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
intrusion-set--1f0f9a14-11aa-49aa-9174-bcd0eaa979de,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,attack-pattern--2acf44aa-542f-4366-b4eb-55ef5747759c
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5
intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,attack-pattern--b831f51c-d22f-4724-bbab-60d056bd1150
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e
intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--d21bb61f-08ad-4dc1-b001-81ca6cb79954
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
intrusion-set--ecbf507f-6786-4121-a4cc-0fd6a8d3a29d,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541
intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c,attack-pattern--34b3f738-bd64-40e5-a112-29b0542bc8bf
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a
intrusion-set--da49b9f1-ca99-443f-9728-0a074db66850,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
intrusion-set--461b8e25-8f4a-4ea2-a4a8-e39df7ce6630,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
intrusion-set--02b16bd6-ae88-417a-8a3f-02c5e166175a,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--ecbf507f-6786-4121-a4cc-0fd6a8d3a29d,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--8c4aef43-48d5-49aa-b2af-c0cd58d30c3d
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--09c4c11e-4fa1-4f8c-8dad-3cf8e69ad119
intrusion-set--fa19de15-6169-428d-9cd6-3ca3d56075b7,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--7807d3a4-a885-4639-a786-c1ed41484970
intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062
intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade
intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41
intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--278716b1-61ce-4a74-8d17-891d0c494101
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--3731fbcd-0e43-47ae-ae6c-d15e510f0d42
intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619
intrusion-set--ebd7ce77-c9ba-4fba-bb28-58296ac66559,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf
intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf,attack-pattern--fbd91bfc-75c2-4f0c-8116-3b4e722906b3
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529
intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896
intrusion-set--a653431d-6a5e-4600-8ad3-609b5af57064,attack-pattern--b0533c6e-8fea-4788-874f-b799cacc4b92
intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07,attack-pattern--bbde9781-60aa-4b8a-a911-895b0c1b3872
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475
intrusion-set--e1fc262c-dad2-4b82-abda-5f08dd134971,attack-pattern--eec096b8-c207-43df-b6c1-11523861e452
intrusion-set--16ade1aa-0ea1-4bb7-88cc-9079df2ae756,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2
intrusion-set--e5603ea8-4c36-40e7-b7af-a077d24fedc1,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc
intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
intrusion-set--918da025-04bd-48af-b6c4-f3e4d1b915eb,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
intrusion-set--7251b44b-6072-476c-b8d9-a6e32c355b28,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688
intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c
intrusion-set--56a05d27-4d47-418a-b330-781c5614f202,attack-pattern--c2f59d25-87fe-44aa-8f83-e8e59d077bf5
intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665
intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--34e793de-0274-4982-9c1a-246ed1c19dee
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--76551c52-b111-4884-bc47-ff3e728f0156
intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,attack-pattern--a19e86f8-1c0a-4fea-8407-23b73d615776
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--212306d8-efa4-44c9-8c2d-ed3d2e224aa0
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--bbde9781-60aa-4b8a-a911-895b0c1b3872
intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
