source,target,relation
intrusion-set--ecbf507f-6786-4121-a4cc-0fd6a8d3a29d,tool--f59508a6-3615-47c3-b493-6676e1a39a87,uses
malware--60a9c2f0-b7a5-4e8e-959c-e1a3ff314a5f,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,uses
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc,uses
malware--fb575479-14ef-41e9-bfab-0b7cf10bec73,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,uses
attack-pattern--0dda99f0-4701-48ca-9774-8504922e92d3,attack-pattern--9d48cab2-7929-4812-ad22-f536665f0109,subtechnique-of
malware--50d6688b-0985-4f3d-8cbe-0c796b30703b,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
malware--6cd07296-14aa-403d-9229-6343d03d4752,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,uses
malware--2ceddaf9-b16a-4f8b-b252-bcccccd3d79f,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
malware--54cc1d4f-5c53-4f0e-9ef5-11b4998e82e4,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,uses
malware--16040b1c-ed28-4850-9d8f-bb8b81c42092,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,malware--4800d0f9-00aa-47cd-a4d2-92198585b8fd,uses
intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,uses
malware--2683fde8-1dc4-415c-94bd-9bb95cc5b7ff,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
tool--da04ac30-27da-4959-a67d-450ce47d9470,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
malware--bd0536d7-b081-43ae-a773-cfb057c5b988,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,uses
intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,uses
course-of-action--65401701-019d-44ff-b223-08d520bb0e7b,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,mitigates
intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
malware--80a014ba-3fef-4768-990b-37d8bd10d7f4,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
malware--326af1cd-78e7-45b7-a326-125d2f7ef8f2,attack-pattern--4bed873f-0b7d-41d4-b93a-b6905d1f90b0,uses
intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,uses
course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517,mitigates
malware--b350b47f-88fe-4921-8538-6d9c59bac84e,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,uses
intrusion-set--03506554-5f37-4f8f-9ce4-0e9f01a1b484,malware--c251e4a5-9a2e-4166-8e42-442af75c3b9a,uses
intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,uses
malware--c541efb4-e7b1-4ad6-9da8-b4e113f5dd42,attack-pattern--1365fe3b-0f50-455d-b4da-266ce31c23b0,uses
course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,attack-pattern--67720091-eee3-4d2d-ae16-8264567f6f5b,mitigates
malware--b9704a7d-feef-4af9-8898-5280f1686326,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,uses
tool--c8655260-9f4b-44e3-85e1-6538a5f6e4f4,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
malware--4e9bdf9a-4957-47f6-87b3-c76898d3f623,attack-pattern--8c41090b-aa47-4331-986b-8c9a51a91103,uses
malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
malware--73a4793a-ce55-4159-b2a6-208ef29b326f,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,uses
malware--1996aed9-6234-4c1d-a145-e8a4913679dd,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,uses
malware--8e101fdd-9f7f-4916-bb04-6bd9e94c129c,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,uses
course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--143122a8-fcda-4dd7-aded-5b9387d9c2d6,mitigates
tool--0a68f1f1-da74-4d28-8d9a-696c082706cc,attack-pattern--c615231b-f253-4f58-9d47-d5b4cbdb6839,uses
course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,mitigates
malware--687c23e4-4e25-4ee7-a870-c5e002511f54,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,uses
campaign--a543ef15-91ea-4aa9-9c10-267d56e1ee82,attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,uses
malware--8dbadf80-468c-4a62-b817-4e4d8b606887,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,uses
intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12,attack-pattern--a6937325-9321-4e2e-bb2b-3ed2d40b2a9d,uses
malware--35ee9bf3-264b-4411-8a8f-b58cec8f35e4,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,uses
malware--aa1462a1-d065-416c-b354-bedd04998c7f,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
campaign--26d9ebae-de59-427f-ae9a-349456bae4b1,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,uses
malware--f8774023-8021-4ece-9aca-383ac89d2759,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,uses
malware--088f1d6e-0783-47c6-9923-9c79b2af43d4,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7,attack-pattern--09b130a2-a77e-4af0-a361-f46f9aad1345,uses
malware--a8839c95-029f-44cf-8f3d-a3cf2039e927,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,uses
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,attack-pattern--77eae145-55db-4519-8ae5-77b0c7215d69,uses
malware--7f269253-c225-45ff-87c2-5e8ef6dd369f,attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945,uses
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,uses
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,uses
tool--2c5281dd-b5fd-4531-8aea-c1bf8a0f8756,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230,uses
malware--be471c69-12d5-4bcc-9dad-3d42c3dbca4b,attack-pattern--acd0ba37-7ba9-4cc5-ac61-796586cd856d,uses
malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,malware--1cdbbcab-903a-414d-8eb0-439a97343737,uses
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,uses
malware--a4f57468-fbd5-49e4-8476-52088220b92d,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,uses
malware--54a73038-1937-4d71-a253-316e76d5413c,attack-pattern--29be378d-262d-4e99-b00d-852d573628e6,uses
intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
tool--9a2640c2-9f43-46fe-b13f-bde881e55555,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,uses
malware--9c629607-03e4-4952-b481-2d54221d2783,attack-pattern--3a32740a-11b0-4bcf-b0a9-3abd0f6d3cd5,uses
malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,uses
malware--72f54d66-675d-4587-9bd3-4ed09f9522e4,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
malware--d18cb958-f4ad-4fb3-bb4f-e8994d206550,attack-pattern--451a9977-d255-43c9-b431-66de80130c8c,uses
malware--b96680d1-5eb3-4f07-b95c-00ab904ac236,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,uses
campaign--4fd53ccc-c6b1-4e3c-abe8-a456d46d789e,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,uses
malware--3161d76a-e2b2-4b97-9906-24909b735386,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,uses
course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--e5d550f3-2202-4634-85f2-4a200a1d49b3,mitigates
malware--c8b6cc43-ce61-42ae-87f3-a5f10526f952,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,uses
malware--d1b7830a-fced-4be3-a99c-f495af9d9e1b,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
malware--4b72b6a7-72be-45d9-af02-fdcf0fc6d358,attack-pattern--544b0346-29ad-41e1-a808-501bb4193f47,uses
malware--c55e0410-842d-4365-a2c8-26c0330f85b8,attack-pattern--21875073-b0ee-49e3-9077-1e2a885359af,uses
intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
malware--18f5f8c6-bba5-4aba-93e7-3539fe565883,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,uses
course-of-action--20f6a9df-37c4-4e20-9e47-025983b1b39d,attack-pattern--808e6329-ca91-4b87-ac2d-8eadc5f8f327,mitigates
intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,uses
malware--3be1fb7a-0f7e-415e-8e3a-74a80d596e68,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755,uses
intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,malware--09fcc02f-f9d4-43fa-8609-5e5e186b7103,uses
tool--c4810609-7da6-48ec-8057-1b70a7814db0,attack-pattern--f3d95a1f-bba2-44ce-9af7-37866cd63fd0,uses
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4,uses
intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd,uses
malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,uses
malware--5189f018-fea2-45d7-b0ed-23f9ee0a46f3,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
campaign--57541e3b-657e-463a-a4ab-ca08d7ea9965,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6,uses
course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,attack-pattern--f6fe9070-7a65-49ea-ae72-76292f42cebe,mitigates
intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--bc0f5e80-91c0-4e04-9fbb-e4e332c85dae,uses
intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,uses
malware--1996aed9-6234-4c1d-a145-e8a4913679dd,attack-pattern--806a49c4-970d-43f9-9acc-ac0ee11e6662,uses
malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,uses
intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58,uses
malware--03ea629c-517a-41e3-94f8-c7e5368cf8f4,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,uses
malware--3ae6097d-d700-46c6-8b21-42fc0bcb48fa,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,uses
malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,uses
tool--7cd0bc75-055b-4098-a00e-83dc8beaff14,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,uses
malware--c984b414-b766-44c5-814a-2fe96c913c12,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--60b508a1-6a5e-46b1-821a-9f7b78752abf,uses
malware--64d76fa5-cf8f-469c-b78c-1a4f7c5bad80,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,uses
malware--1d1fce2f-0db5-402b-9843-4278a0694637,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,uses
malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916,uses
tool--f59508a6-3615-47c3-b493-6676e1a39a87,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,uses
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,uses
malware--fa766a65-5136-4ff3-8429-36d08eaa0100,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
malware--396c18b9-26fb-4435-8589-fb856502e4c4,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,uses
intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,uses
malware--76fde8df-3495-47c9-82eb-125c4f7fb621,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,uses
malware--7f8730af-f683-423f-9ee1-5f6875a80481,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
malware--4816d361-f82b-4a18-aa05-b215e7cf9200,attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433,uses
intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
malware--ecc2f65a-b452-4eaf-9689-7e181f17f7a5,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,uses
malware--542e3384-341a-455b-bb48-4917b25e3b00,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,uses
campaign--a543ef15-91ea-4aa9-9c10-267d56e1ee82,attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,uses
intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,uses
malware--50c44c34-3abb-48ae-9433-a2337de5b0bc,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,uses
malware--cc4c1287-9c86-4447-810c-744f3880ec37,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062,uses
campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b,attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534,uses
x-mitre-detection-strategy--af0d25b2-1912-4821-85db-305abe318535,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90,detects
course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31,attack-pattern--a3e1e6c5-9c74-4fc0-a16c-a9d228c17829,mitigates
malware--af2ad3b7-ab6a-4807-91fd-51bcaff9acbb,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,uses
malware--dfa03c7d-79ed-4ce2-b9d1-ddc9dbf56ad2,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,uses
malware--c8b6cc43-ce61-42ae-87f3-a5f10526f952,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,uses
intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,attack-pattern--10ffac09-e42d-4f56-ab20-db94c67d76ff,uses
malware--12fdf05a-4bd1-4f45-9cde-d3af35f82db1,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,uses
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,tool--b1595ddd-a783-482a-90e1-8afc8d48467e,uses
malware--da5880b4-f7da-4869-85f2-e0aba84b8565,attack-pattern--4eeaf8a9-c86b-4954-a663-9555fb406466,uses
malware--1996aed9-6234-4c1d-a145-e8a4913679dd,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
malware--ca3f5123-b853-45ef-83cb-1d1bca22e03f,attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,uses
campaign--35879bf3-0a21-4cc1-9e42-6de917a22501,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,uses
malware--ef2247bf-8062-404b-894f-d65d00564817,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,uses
malware--c2417bab-3189-4d4d-9d60-96de2cdaf0ab,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
course-of-action--93e7968a-9074-4eac-8ae9-9f5200ec3317,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,mitigates
malware--ecc2f65a-b452-4eaf-9689-7e181f17f7a5,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,uses
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,malware--6c575670-d14c-4c7f-9b9d-fd1b363e255d,uses
intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334,uses
campaign--455b011a-2510-49ab-a96f-2f84d6a80189,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,uses
intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,uses
malware--2683fde8-1dc4-415c-94bd-9bb95cc5b7ff,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
campaign--add4d9de-1256-4166-83b8-57087288dced,malware--a7881f21-e978-4fe4-af56-92c9416a2616,uses
course-of-action--90f39ee1-d5a3-4aaa-9f28-3b42815b0d46,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,mitigates
course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,mitigates
attack-pattern--ba04e672-da86-4e69-aa15-0eca5db25f43,attack-pattern--40597f16-0963-4249-bf4c-ac93b7fb9807,subtechnique-of
attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b,attack-pattern--eec096b8-c207-43df-b6c1-11523861e452,revoked-by
intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,uses
malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,uses
course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,attack-pattern--3fc01293-ef5e-41c6-86ce-61f10706b64a,mitigates
malware--91000a8a-58cc-4aba-9ad0-993ad6302b86,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,uses
intrusion-set--bf668120-e9a6-4017-a014-bfc0f5232656,malware--4e6464d2-69df-4e56-8d4c-1973f84d7b80,uses
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,uses
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,uses
malware--49fee0b0-390e-4bde-97f8-97ed46bd19b7,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,uses
tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,attack-pattern--1eaebf46-e361-4437-bc23-d5d65a3b92e3,uses
malware--37487ff6-de2a-4c14-9e8b-ba3b97f78aaf,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,uses
malware--2f1a9fd0-3b7c-4d77-a358-78db13adbe78,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,uses
malware--5c6ed2dc-37f4-40ea-b2e1-4c76140a388c,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
attack-pattern--cabe189c-a0e3-4965-a473-dcff00f17213,attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d,subtechnique-of
intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
malware--396c18b9-26fb-4435-8589-fb856502e4c4,attack-pattern--4bed873f-0b7d-41d4-b93a-b6905d1f90b0,uses
malware--e14085cb-0e8d-4be6-92ba-e3b93ee5978f,attack-pattern--191cc6af-1bb2-4344-ab5f-28e496638720,uses
malware--f99f3dcc-683f-4936-8791-075ac5e58f10,attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56,uses
malware--4f1c389e-a80e-4a3e-9b0e-9be8c91df64f,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,uses
intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,uses
intrusion-set--6fe8a2a1-a1b0-4af8-953d-4babd329f8f8,attack-pattern--2db31dcd-54da-405d-acef-b9129b816ed6,uses
tool--7cd0bc75-055b-4098-a00e-83dc8beaff14,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,uses
malware--e9c72c02-b55a-4852-b2eb-c7031d215414,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4,uses
malware--fc774af4-533b-4724-96d2-ac1026316794,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,uses
campaign--93c23946-49af-41f4-ac03-40f9ffc7419b,attack-pattern--b6075259-dba3-44e9-87c7-e954f37ec0d5,uses
malware--d1b7830a-fced-4be3-a99c-f495af9d9e1b,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,uses
campaign--7ec2826c-0bf0-4b47-acae-fd683431a4ca,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,uses
malware--24b4ce59-eaac-4c8b-8634-9b093b7ccd92,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,uses
malware--42bf4ce8-415f-40e3-98b3-e3811875b406,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,uses
intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
malware--fb28627c-d6ea-4c35-b138-ab5e96ae5445,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,uses
malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,uses
malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
malware--691c60e2-273d-4d56-9ce6-b67e0f8719ad,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,uses
intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--b4409cd8-0da9-46e1-a401-a241afd4d1cc,uses
intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,uses
course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,attack-pattern--cabe189c-a0e3-4965-a473-dcff00f17213,mitigates
malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,uses
intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9,uses
intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,malware--e1284931-3f85-4262-a641-9ae8bb0576a0,uses
malware--d6748457-75c2-4989-a41f-2d017994057e,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,uses
malware--0c52f5bc-557d-4083-bd27-66d7cdb794bb,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f,uses
malware--df9b350b-d4f9-4e79-a826-75cc75fbc1eb,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,malware--9ca488bd-9587-48ef-b923-1743523e63b2,uses
course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7,mitigates
intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,uses
malware--554e010d-726b-439d-9a1a-f60fff0cc109,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,uses
intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,uses
intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,uses
x-mitre-detection-strategy--21ad7ddc-77f6-422b-8e0c-c82e184e0ad0,attack-pattern--25659dd6-ea12-45c4-97e6-381e3e4b593e,detects
malware--69d6f4a9-fcf0-4f51-bca7-597c51ad0bb8,attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,uses
campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,uses
course-of-action--90f39ee1-d5a3-4aaa-9f28-3b42815b0d46,attack-pattern--41d9846c-f6af-4302-a654-24bba2729bc6,mitigates
intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,uses
malware--12fdf05a-4bd1-4f45-9cde-d3af35f82db1,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,uses
campaign--75ea699b-bff5-4541-b9b7-df4996c9db3c,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,uses
tool--080f872e-f1a3-4d42-bb00-9eb55949f6a9,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,uses
